MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Magdalenensee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;18,4;22,3;20,35;2
Magdalenensee [tief.St.];pH;pH-Wert;;1;1;2011;8,1;8,1;8,1;2
Magdalenensee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;522;537;529,5;2
Magdalenensee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;4;2011;0,00819;0,00977;0,00898;2
Magdalenensee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;4;2011;0,001052;0,00307;0,002061;2
Magdalenensee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;4;2011;1,493679;2,078437;1,786058;2
Magdalenensee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;4;4;2011;0,02525;0,0357;0,030475;2
Magdalenensee [tief.St.];O2;Sauerstoffgehalt;mg/l;4;4;2011;11,5;14,15;12,825;2
Maltschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;1,6;2,5;2,05;2
Maltschacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;18,7;23,4;21,05;2
Maltschacher See [tief.St.];pH;pH-Wert;;1;1;2011;8,9;8,9;8,9;2
Maltschacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;174;214;194;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,01575;0,016875;0,016313;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2011;0,0173;0,0174;0,01735;2
Maltschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,000104;0,001052;0,000578;2
Maltschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,00308;0,163845;0,083463;2
Maltschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2011;0,0065;0,0702;0,03835;2
Maltschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2011;0,3;2;1,15;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2011;0,015585;0,01693;0,016258;2
Millstätter See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;4,6;10,4;6,509091;11
Millstätter See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;4,1;22,3;13,590909;11
Millstätter See [tief.St.];pH;pH-Wert;;1;1;2011;7,3;9;8,318182;11
Millstätter See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;163;174;165,454545;11
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,00279;0,008958;0,006493;11
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2011;0,00279;0,007;0,003656;11
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2011;0,00279;0,007059;0,005411;22
Millstätter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,001801;0,001267;11
Millstätter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,096833;0,265623;0,168267;11
Millstätter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2011;0,002117;0,0077;0,004232;11
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2011;3,9;8,1;5,172727;11
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2011;0,356666;2,192698;1,004989;11
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2011;0,370991;1,904535;1,14346;11
Millstätter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2011;1;7,208333;3,496212;11
Moosburger Mitterteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;0,5;1,7;1,1;2
Moosburger Mitterteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;20,8;24,4;22,6;2
Moosburger Mitterteich [tief.St.];pH;pH-Wert;;1;1;2011;8,3;8,5;8,4;2
Moosburger Mitterteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;240;255;247,5;2
Moosburger Mitterteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2011;0,049267;0,0718;0,060534;2
Moosburger Mitterteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2011;0,001052;0,001368;0,00121;2
Moosburger Mitterteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2011;0,00445;0,00445;0,00445;2
Moosburger Mitterteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2011;0,0113;0,153;0,08215;2
Moosburger Mitterteich [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2011;5,1;5,5;5,3;2
Moosburger Mühlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;0,8;1,5;1,15;2
Moosburger Mühlteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;21,3;24,6;22,95;2
Moosburger Mühlteich [tief.St.];pH;pH-Wert;;1;1;2011;8,3;8,5;8,4;2
Moosburger Mühlteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;249;255;252;2
Moosburger Mühlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2011;0,0294;0,0485;0,03895;2
Moosburger Mühlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2011;0,001052;0,001052;0,001052;2
Moosburger Mühlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2011;0,00308;0,00308;0,00308;2
Moosburger Mühlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2011;0,0068;0,012;0,0094;2
Moosburger Mühlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2011;7,7;8,5;8,1;2
Ossiacher See Ost;Sichttiefe;Sichttiefe;m;0;0;2011;2,8;4,5;3,842857;7
Ossiacher See Ost;Wassertemperatur;Wassertemperatur;°C;0;0;2011;6,2;25;15,1;7
Ossiacher See Ost;pH;pH-Wert;;1;1;2011;8;8,9;8,314286;7
Ossiacher See Ost;K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;212;241;232;7
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;0;5;2011;0,009367;0,02265;0,013074;7
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;11;11;2011;0,0111;0,054;0,0246;7
Ossiacher See Ost;NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,00719;0,61454;0,301377;7
Ossiacher See Ost;NH4-N;Ammonium-Stickstoff;mg/l;11;11;2011;0,0119;0,2945;0,1128;7
Ossiacher See Ost;PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,002333;0,001481;7
Ossiacher See Ost;O2;Sauerstoffgehalt;mg/l;11;11;2011;0,2;10;5,414286;7
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;4;7,2;5,142857;8
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;4,4;24;13,65;8
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2011;7,6;8,8;8,2625;8
Ossiacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;212;240;232,375;8
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,007658;0,011492;0,009901;8
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2011;0,0087;0,0177;0,01245;8
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2011;0,009704;0,017855;0,012239;8
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,0028;0,001597;8
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,009127;0,511066;0,297727;8
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2011;0,00665;0,018617;0,012623;8
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2011;0,4;10;3,84375;8
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2011;0,40692;0,619557;0,50717;4
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2011;0,322627;0,596468;0,447609;4
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2011;2,416667;6,208333;3,966667;5
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2011;2,808065;5,44662;3,81842;5
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2011;0,009856;0,018932;0,012493;8
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;0,6;1,2;0,9;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;21,9;22,2;22,05;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2011;8,1;8,2;8,15;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;272;277;274,5;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2011;0,032263;0,0397;0,035982;2
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2011;0,001052;0,001052;0,001052;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2011;0,00308;0,027071;0,015076;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2011;0,0065;0,0091;0,0078;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2011;6;6,8;6,4;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;2;2;2;1
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;20;21,4;20,7;2
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2011;7,7;7,8;7,75;2
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;584;596;590;2
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2011;0,0087;0,0103;0,0095;2
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2011;0,001052;0,001052;0,001052;2
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2011;3,93886;3,98495;3,961905;2
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2011;0,0141;0,0219;0,018;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2011;9,2;9,8;9,5;2
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;3,1;5,7;4,475;4
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;2,8;21,6;13,25;4
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2011;7,8;8,4;8,075;4
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;382;393;388,75;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,003568;0,008742;0,005814;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2011;0,00279;0,0115;0,007548;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2011;0,003175;0,008933;0,005878;4
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,000104;0,00325;0,001365;4
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,257699;0,538151;0,412451;4
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2011;0,0251;0,0565;0,046025;4
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2011;0,2;10,6;3,75;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2011;0,09977;0,999179;0,372494;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2011;0,099847;0,99766;0,372245;4
Pressegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2011;1,416667;4;2,40625;4
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;3,3;3,8;3,55;2
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;20,7;22,1;21,4;2
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2011;8,3;8,4;8,35;2
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;302;331;316,5;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,010858;0,014433;0,012646;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2011;0,041;0,0744;0,0577;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2011;0,016837;0,019684;0,018261;2
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,003625;0,002339;2
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,056338;0,266268;0,161303;2
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2011;1,405;3,99;2,6975;2
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2011;0,2;0,2;0,2;2
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;2,1;4,3;3,2;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;20,6;22;21,3;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2011;8,5;8,6;8,55;2
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;251;259;255;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,010875;0,011;0,010938;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,001052;0,001052;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,040833;0,096917;0,068875;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2011;0,0549;0,0675;0,0612;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2011;7,3;8,7;8;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;1,6;1,9;1,75;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;20,7;21,6;21,15;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2011;8,3;8,3;8,3;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;324;345;334,5;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2011;0,0104;0,0137;0,01205;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2011;0,001052;0,001052;0,001052;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2011;0,37177;0,53634;0,454055;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2011;0,0192;0,0247;0,02195;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2011;10,4;11,5;10,95;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;1;1,8;1,4;2
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;1;0;2011;23,1;23,6;23,35;2
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2011;8,1;8,2;8,15;2
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;431;455;443;2
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2011;0,0252;0,0365;0,03085;2
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2011;0,001052;0,001483;0,001268;2
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2011;2,876466;4,850228;3,863347;2
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2011;0,0208;0,597;0,3089;2
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2011;4;11,6;7,8;2
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;4,8;4,9;4,85;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;21,2;23,5;22,35;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2011;8,1;8,1;8,1;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;418;439;428,5;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,004922;0,00605;0,005486;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2011;0,0063;0,0311;0,0187;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,001052;0,001052;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;1,041389;1,417715;1,229552;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2011;0,009;0,0713;0,04015;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2011;8,8;10;9,4;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;1,2;1,9;1,55;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;20,8;23,5;22,15;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2011;8,4;8,5;8,45;2
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;249;253;251;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2011;0,0208;0,0339;0,02735;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2011;0,001052;0,001052;0,001052;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2011;0,00308;0,00308;0,00308;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2011;0,0065;0,01;0,00825;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2011;7,8;8;7,9;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;1,3;1,4;1,35;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;19,1;21,6;20,35;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2011;7,4;8,5;7,95;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;96;100;98;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2011;0,023063;0,025275;0,024169;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2011;0,023;0,0264;0,0247;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2011;0,001052;0,001052;0,001052;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2011;0,005649;0,00719;0,00642;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2011;0,0088;0,0155;0,01215;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2011;6,8;9,3;8,05;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;2,5;4,2;3,35;2
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;23,1;24,6;23,85;2
Turnersee [tief.St.];pH;pH-Wert;;1;1;2011;8,3;8,4;8,35;2
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;312;324;318;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,005775;0,009342;0,007559;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2011;0,0239;0,0305;0,0272;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2011;0,008196;0,014525;0,011361;2
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,000104;0,001052;0,000578;2
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,732813;0,844966;0,78889;2
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2011;0,743;0,928;0,8355;2
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2011;0,2;0,2;0,2;2
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;5,2;5,8;5,5;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;12,4;16,4;14,4;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2011;8,2;8,8;8,5;2
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;120;122;121;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,006392;0,008508;0,00745;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2011;0,0092;0,01;0,0096;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2011;0,007391;0,008769;0,00808;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,00153;0,001291;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2011;0,133282;0,233418;0,18335;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2011;0,0098;0,0488;0,0293;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2011;0,7;2,1;1,4;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;3,9;4,7;4,3;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;18,6;23,6;21,1;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2011;8,4;8,6;8,5;2
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;243;260;251,5;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,009608;0,009942;0,009775;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2011;0,0243;0,0307;0,0275;2
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,001052;0,001052;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,00606;0,03475;0,020405;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2011;0,371;0,535;0,453;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2011;0,2;0,2;0,2;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2011;0,010954;0,010977;0,010966;2
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2011;8,1;11,4;9,2;4
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2011;5,8;22,2;13,1;4
Weißensee (tief.St.);pH;pH-Wert;;1;1;2011;7,7;8,6;8,275;4
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;275;300;286,5;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;5;2011;0,00279;0,004846;0,003731;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2011;0,0063;0,0092;0,00735;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2011;0,004616;0,006175;0,00568;4
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,000657;0,001052;0,000953;4
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,00308;0,053083;0,024222;4
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2011;0,0149;0,0816;0,036275;4
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2011;0,2;0,2;0,2;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2011;0,182544;0,516415;0,295204;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2011;0,202326;0,351;0,269253;4
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;0;2011;1;5;2,5;4
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2011;1,481132;4,285401;2,621466;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;94;2011;0,004838;0,006371;0,005919;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;30;2011;0,003339;0,005574;0,004493;4
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;3,7;3,9;3,8;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;20,4;20,9;20,65;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2011;8,2;8,2;8,2;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;361;366;363,5;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,006383;0,008567;0,007475;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2011;0,0078;0,0196;0,0137;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2011;0,001052;0,001872;0,001462;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2011;0,159132;0,238339;0,198736;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2011;0,983;1,78;1,3815;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2011;0,2;0,8;0,5;2
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2011;2,5;6,7;4,316667;10
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2011;4;25,6;16,15;12
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2011;7,6;8,7;8,366667;12
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2011;279;313;297,083333;12
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2011;0,00585;0,012583;0,008843;9
