MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;1,6196;1,664455;1,642028;2
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;12;2019;1,695491;2,734018;2,214755;2
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,001;0,001;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;2,2;3;2,6;2
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;15;24,3;19,65;2
Turracher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;0,5;1,6;1,05;2
Turracher See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;128;137;132,5;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2019;0,024;0,1216;0,0728;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,16327;0,441;0,302135;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2019;0,1;1,3;0,7;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2019;0,0116;0,013;0,0123;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2019;0;0;0;0
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,006;0,0098;0,0079;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2019;8,3;8,41;8,355;2
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0,112978;0,18824;0,150609;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,001;0,001;2
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;5,3;7;6,15;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;13,3;20,1;16,7;2
Vassacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;5;2019;4,9;11,2;8,05;2
Vassacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;10;2019;0;0;0;0
Vassacher See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;249;264;256,5;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2019;0,331;0,408;0,3695;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2019;0,003;0,08531;0,044155;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2019;0,1;0,1;0,1;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2019;0,0137;0,0158;0,01475;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2019;0,01379;0,01628;0,015035;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2019;0,0217;0,0266;0,02415;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2019;8,2;8,6;8,4;2
Vassacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;10;2019;0,130461;0,54284;0,336651;2
Vassacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;5;2019;0,141968;0,565001;0,353485;2
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2019;0,001;0,001;0,001;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;3,1;3,8;3,45;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;13,3;23,7;18,5;2
Wei�ensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;30;2019;0;0;0;0
Wei�ensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;0,7;3,175;1,44375;4
Wei�ensee (tief.St.);K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;295;324;309;4
Wei�ensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;80;80;2019;0,0806;0,1219;0,097225;4
Wei�ensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2019;0,002;0,002;0,002;4
Wei�ensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,003;0,083268;0,023067;4
Wei�ensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2019;1,2;4,1;2,375;4
Wei�ensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2019;0,005487;0,009567;0,006974;4
Wei�ensee (tief.St.);P-ges;Phosphor gesamt;mg/l;94;94;2019;0,0197;0,0263;0,022225;4
Wei�ensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2019;0,0025;0,0086;0,0058;4
Wei�ensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;6;2019;0,003695;0,007638;0,005529;4
Wei�ensee (tief.St.);pH;pH-Wert;;1;1;2019;8,2;8,4;8,3475;4
Wei�ensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;30;2019;0,29297;0,68417;0,429348;4
Wei�ensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0,333146;0,713236;0,463367;4
Wei�ensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,002;0,00125;4
Wei�ensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2019;4,2;10,2;7;4
Wei�ensee (tief.St.);Wassertemperatur;Wassertemperatur;�C;0;0;2019;7,2;21,5;13,325;4
Wernberger Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;10;2019;2,8;5,7;4,25;2
Wernberger Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;2,8;5,7;4,25;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;371;385;378;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2019;1,532;1,672;1,602;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,09385;0,14753;0,12069;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2019;0,1;0,1;0,1;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2019;0,0213;0,0296;0,02545;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,008;0,0083;0,00815;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2019;8,1;8,24;8,17;2
Wernberger Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;10;2019;0;0;0;0
Wernberger Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0;0;0;0
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,0022;0,0016;2
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;4,3;4,7;4,5;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;24,1;24,4;24,25;2
W�rthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;30;2019;0;0;0;0
W�rthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;2,625;18,75;8,05;4
W�rthersee Saag [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;293;325;307,25;4
W�rthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2019;0,0471;0,196;0,143025;4
W�rthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2019;0,434;0,545;0,50675;4
W�rthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,003;0,120643;0,050443;4
W�rthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2019;0,1;0,1;0,1;4
W�rthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2019;0,1;0,1;0,1;4
W�rthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2019;0,0657;0,0855;0,07735;4
W�rthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2019;0,017273;0,02515;0,020232;4
W�rthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,006848;0,016148;0,012047;4
W�rthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2019;0,011004;0,019331;0,015009;4
W�rthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2019;0,0164;0,0402;0,0258;4
W�rthersee Saag [tief.St.];pH;pH-Wert;;1;1;2019;8,19;8,81;8,4575;4
W�rthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;30;2019;0,818956;1,721351;1,342534;4
W�rthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0,26136;2,444451;1,255987;4
W�rthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,001714;0,001327;4
W�rthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;3,1;5,3;4,25;4
W�rthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;7,8;21;13,075;4
Zmulner See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;5;2019;18,2;42;30,1;2
Zmulner See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;465;495;480;2
Zmulner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2019;0,117;1,088;0,6025;2
Zmulner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2019;0,07275;0,44075;0,25675;2
Zmulner See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2019;0,3;1,9;1,1;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,024085;0,024388;0,024237;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2019;0,0523;0,0615;0,0569;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2019;0,027325;0,02865;0,027988;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2019;0,0177;0,019;0,01835;2
Zmulner See [tief.St.];pH;pH-Wert;;1;1;2019;8,11;8,4;8,255;2
Zmulner See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;5;2019;1,080341;3,857263;2,468802;2
Zmulner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2019;0,001;0,001575;0,001288;2
Zmulner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;2;2,6;2,3;2
Zmulner See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;15,9;23,4;19,65;2
