MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Millstätter See [tief.St.];pH;pH-Wert;;1;1;2007;7,7;8,8;8,275;4
Millstätter See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;162;169;165,5;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,004;0,005583;0,004708;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2007;0,003;0,008;0,00475;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2007;0,004144;0,007596;0,00576;8
Millstätter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,00225;0,001729;4
Millstätter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,065117;0,222361;0,155463;4
Millstätter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2007;0,0025;0,019;0,006625;4
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2007;3,5;6;4,65;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,45342;1,478283;0,873309;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2007;0,665401;1,6056;1,186911;4
Moosburger Mitterteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,4;1,6;1,5;2
Moosburger Mitterteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;22,8;23,3;23,05;2
Moosburger Mitterteich [tief.St.];pH;pH-Wert;;1;1;2007;8,3;8,3;8,3;2
Moosburger Mitterteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;278;282;280;2
Moosburger Mitterteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2007;0,044;0,051;0,0475;2
Moosburger Mitterteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2007;0,0015;0,0015;0,0015;2
Moosburger Mitterteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2007;0,00308;0,00719;0,005135;2
Moosburger Mitterteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2007;0,004;0,005;0,0045;2
Moosburger Mitterteich [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2007;8,8;9,7;9,25;2
Moosburger Mühlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,5;1,7;1,6;2
Moosburger Mühlteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;22,8;23;22,9;2
Moosburger Mühlteich [tief.St.];pH;pH-Wert;;1;1;2007;8,4;8,8;8,6;2
Moosburger Mühlteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;242;276;259;2
Moosburger Mühlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2007;0,033;0,054;0,0435;2
Moosburger Mühlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2007;0,0015;0,003;0,00225;2
Moosburger Mühlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2007;0,00719;0,00719;0,00719;2
Moosburger Mühlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2007;0,005;0,018;0,0115;2
Moosburger Mühlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2007;9,8;11,3;10,55;2
Ossiacher See Ost;Sichttiefe;Sichttiefe;m;0;0;2007;2,5;7;4,06;5
Ossiacher See Ost;Wassertemperatur;Wassertemperatur;°C;0;0;2007;4;23,3;14;5
Ossiacher See Ost;pH;pH-Wert;;1;1;2007;7,9;8,9;8,3;5
Ossiacher See Ost;K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;227;244;236,4;5
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;0;5;2007;0,010083;0,022583;0,015217;5
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;11;11;2007;0,014;0,033;0,0196;5
Ossiacher See Ost;NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,00719;0,46098;0,2189;5
Ossiacher See Ost;NH4-N;Ammonium-Stickstoff;mg/l;11;11;2007;0,01;0,196;0,0756;5
Ossiacher See Ost;PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,00525;0,002417;5
Ossiacher See Ost;O2;Sauerstoffgehalt;mg/l;11;11;2007;0,18;10,8;6,518;5
Ossiacher See Ost;PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,22506;0,85711;0,582828;5
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;3,1;7;5,06;5
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;5,4;23,6;14,36;5
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2007;7,7;8,8;8,26;5
Ossiacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;228;244;235,8;5
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,004833;0,014583;0,008283;5
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2007;0,008;0,019;0,0114;5
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2007;0,008236;0,015147;0,011055;5
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,002;0,0016;5
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,00308;0,438351;0,228122;5
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2007;0,006;0,029;0,0128;5
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2007;0,36;9,2;4,512;5
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,25854;1,12873;0,545566;5
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2007;0,300414;0,719237;0,534489;5
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2007;0,008243;0,014875;0,011115;5
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,2;1,3;1,25;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;20,1;21,4;20,75;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2007;8,1;8,4;8,25;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;200;253;226,5;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2007;0,02325;0,048375;0,035813;2
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2007;0,001813;0,002625;0,002219;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2007;0,005649;0,00719;0,00642;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2007;0,0025;0,011;0,00675;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2007;8,5;11,2;9,85;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,6;2,06;1,853333;3
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;10,4;22,5;18,066667;3
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2007;7,8;8;7,9;3
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;556;566;562,333333;3
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2007;0,003;0,003;0,003;3
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2007;0,0015;0,003;0,002167;3
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2007;3,57504;4,65648;3,966793;3
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2007;0,006;0,026;0,016333;3
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2007;10,2;12,3;10,933333;3
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;4,9;6,9;6,075;4
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;3,1;20;11,975;4
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2007;7,9;8,3;8,125;4
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;376;390;385;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,003;0,004333;0,003333;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2007;0,003;0,013;0,0075;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2007;0,003;0,004378;0,003346;4
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,002917;0,001854;4
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,215478;0,561483;0,386944;4
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2007;0,012;0,071;0,031;4
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2007;3;12;7,65;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,15668;0,49793;0,30055;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2007;0,156753;0,496514;0,300418;4
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;3,1;4,3;3,725;4
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;3,1;20,1;12;4
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2007;7,8;8,5;8,125;4
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;296;328;316,75;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,004;0,031167;0,013584;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2007;0,009;0,061;0,0235;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2007;0,0047;0,035877;0,01624;4
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,004;0,002313;4
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,049358;0,420461;0,224734;4
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2007;0,5;3,625;1,47375;4
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2007;0;6,6;2,375;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,13673;0,86806;0,47764;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2007;0,15005;0,823317;0,459065;4
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;2,2;3,7;2,95;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;18,3;22,4;20,35;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2007;8,5;8,5;8,5;2
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;259;262;260,5;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,006167;0,007583;0,006875;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,0015;0,0015;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,040775;0,044358;0,042567;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2007;0,043;0,112;0,0775;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2007;7,7;10,2;8,95;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,5;1,6;1,55;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;20,6;21,4;21;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2007;8,1;8,2;8,15;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;327;403;365;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2007;0,01;0,011;0,0105;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2007;0,0015;0,002;0,00175;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2007;0,71635;1,28866;1,002505;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2007;0,024;0,025;0,0245;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2007;11,1;11,1;11,1;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,4;2,5;1,966667;3
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;1;0;2007;9,7;23,6;19,275;4
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2007;7,7;8,4;8,1;4
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;408;416;411,75;4
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2007;0,019375;0,0695;0,033781;4
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2007;0,0015;0,005;0,003;4
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2007;1,655824;4,11198;2,638402;4
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2007;0,006;0,072;0,036;4
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2007;11,1;15,7;12,82;4
St. Andräer Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;3;2007;0,70171;3,07735;1,723575;4
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;3,5;6;4,75;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;19,2;21,4;20,3;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2007;8;8;8;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;411;439;425;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,003;0,00975;0,006375;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2007;0,007;0,009;0,008;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,001833;0,001667;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;1,110444;1,439362;1,274903;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2007;0,021;0,035;0,028;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2007;8;12,3;10,15;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,4;1,4;1,4;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;21,8;22,1;21,95;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2007;8,4;8,5;8,45;2
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;229;245;237;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2007;0,026;0,028;0,027;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2007;0,0015;0,0015;0,0015;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2007;0,00719;0,00719;0,00719;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2007;0,005;0,006;0,0055;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2007;8,8;9,1;8,95;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;1,2;1,9;1,55;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;19,4;21,7;20,55;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2007;7,6;7,9;7,75;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;102;108;105;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2007;0,021625;0,02625;0,023938;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2007;0,026;0,03;0,028;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2007;0,0015;0,0015;0,0015;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2007;0,005649;0,00719;0,00642;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2007;0,008;0,04;0,024;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2007;5,4;8,5;6,95;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;3,1;5,41;4,17;3
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;9;21,3;15,933333;3
Turnersee [tief.St.];pH;pH-Wert;;1;1;2007;8;8,3;8,166667;3
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;305;367;343,666667;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,006167;0,006583;0,006389;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2007;0,007;0,034;0,018667;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2007;0,006493;0,008148;0,007435;3
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,003;0,004;0,003333;3
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,458897;0,806663;0,631759;3
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2007;0,052;1,82;0,864;3
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2007;0,4;5,1;2,366667;3
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,26993;0,51843;0,355633;3
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2007;0,264986;0,417844;0,321614;3
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;2,5;7,8;5,15;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;10,5;11;10,75;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2007;8;8,3;8,15;2
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;114;122;118;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,008667;0,008917;0,008792;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2007;0,01;0,013;0,0115;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2007;0,005896;0,008743;0,00732;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,002417;0,001959;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2007;0,165159;0,250805;0,207982;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2007;0,058;0,072;0,065;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2007;0,48;1,5;0,99;2
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,24363;0,51626;0,379945;2
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2007;0,172247;0,376115;0,274181;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;3,1;3,9;3,5;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;18,7;18,7;18,7;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2007;8,3;8,6;8,45;2
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;262;278;270;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,00675;0,007333;0,007042;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2007;0,014;0,022;0,018;2
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,0015;0,0015;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,00308;0,057258;0,030169;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2007;0,135;0,155;0,145;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2007;0,39;1;0,695;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2007;0,007601;0,007945;0,007773;2
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2007;7,4;11,9;9,6;3
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2007;11,9;16,4;14,566667;3
Weißensee (tief.St.);pH;pH-Wert;;1;1;2007;8,3;8,4;8,366667;3
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;272;292;284,666667;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;5;2007;0,003;0,004;0,003667;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2007;0,005;0,006;0,005667;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2007;0,00396;0,005822;0,004817;3
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,001667;0,001556;3
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,017087;0,053683;0,039757;3
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2007;0,007;0,014;0,010667;3
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2007;0,1;0,78;0,493333;3
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,09372;0,37015;0,23838;3
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2007;0,184219;0,468162;0,293364;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;94;2007;0,004166;0,00599;0,005021;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;30;2007;0,003;0,004833;0,003878;3
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;2;4,8;3,4;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;18,5;21,4;19,95;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2007;8;8,1;8,05;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;380;404;392;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,003;0,005417;0,004209;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2007;0,006;0,014;0,01;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,0015;0,0015;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,111917;0,208565;0,160241;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2007;0,224;0,41;0,317;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2007;3,3;7,9;5,6;2
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2007;2,5;7,7;5,225;4
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2007;5,8;19,3;12,85;4
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2007;7,9;8,6;8,275;4
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2007;283;309;296,25;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2007;0,004;0,01325;0,008354;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2007;0,025;0,038;0,03125;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2007;0,069;0,085;0,07525;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2007;0,011624;0,0161;0,013373;8
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2007;0,0015;0,0015;0,0015;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2007;0,00308;0,080275;0,028031;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2007;0,069;0,184;0,12675;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2007;0,42;0,59;0,485;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2007;0;2,5;0,705;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2007;0;1,07;0,2675;4
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2007;0,07631;1,58288;0,575448;4
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2007;0,422475;1,668827;1,273567;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2007;0,009467;0,016547;0,012421;4
Wörthersee Saag [tief.St.];Chl a;Chlorophyll a;µg/l;0;5;2007;0,6625;11;4,173958;3
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;50;2007;4,839397;9,521189;7,027883;4
Wörthersee Saag [tief.St.];pH;pH-Wert;;0;50;2007;7,736741;8,124038;7,866713;4
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;0;50;2007;300,884298;305,769088;303,862931;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;0;50;2007;4,838075;9,136957;6,650979;4
Wörthersee Saag [tief.St.];O2-Sättigung;Sauerstoffsättigung;%;0;50;2007;40,352912;71,06928;56,64677;4
