MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2010;0,0045;0,0681;0,02095;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2010;0,1219;0,382;0,245;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2010;0,2;3,7;1,571429;7
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2010;0,1;0,3;0,257143;7
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2010;0,25396;3,15703;1,338596;5
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2010;0,77784;2,91722;2,014683;5
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2010;1,416667;9;4,902778;3
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2010;2,770986;8,736834;6,565168;3
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2010;0,009683;0,017498;0,013924;8
Wörthersee Saag [tief.St.];Chl a;Chlorophyll a;µg/l;0;5;2010;6;6;6;1
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;50;2010;3,819646;10,568871;6,797917;11
Wörthersee Saag [tief.St.];pH;pH-Wert;;0;50;2010;7,531436;8,26635;7,861484;11
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;0;50;2010;297,817204;310,643074;304,242465;11
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;0;50;2010;5,333478;8,364237;6,942575;11
Wörthersee Saag [tief.St.];O2-Sättigung;Sauerstoffsättigung;%;0;50;2010;47,104444;75,47842;61,262679;11
Wörthersee Saag [tief.St.];SBV 4,3;Säurebindungsvermögen bis pH 4,3;mmol/l;0;50;2010;2,684062;2,791824;2,739335;8
Wörthersee Saag [tief.St.];NO2-N;Nitrit-Stickstoff;mg/l;0;50;2010;0,001049;0,001675;0,00124;8
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;50;2010;0,084741;0,176385;0,129917;8
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;50;2010;0,001052;0,00293;0,001816;8
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2010;0,009878;0,017682;0,013717;16
Wörthersee Saag [tief.St.];Cl;Chlorid;mg/l;0;50;2010;11,341337;12,131614;11,751684;8
Zmulner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;2,8;2,9;2,85;2
Zmulner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;16,1;23,5;19,8;2
Zmulner See [tief.St.];pH;pH-Wert;;1;1;2010;8;8,2;8,1;2
Zmulner See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;473;503;488;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,016675;0,022342;0,019509;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2010;0,0267;0,031;0,02885;2
Zmulner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001289;0,005725;0,003507;2
Zmulner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,134545;0,58647;0,360508;2
Zmulner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2010;0,891;0,953;0,922;2
Zmulner See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2010;0,3;7,7;4;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2010;0,015055;0,021708;0,018382;2
