MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,00308;0,129346;0,050368;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2009;0,0041;0,0815;0,02795;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2009;0,132;0,378;0,2478;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2009;0,2;2,5;1,12;5
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2009;0,1;0,2;0,14;5
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,89098;3,77712;2,144455;4
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2009;1,862902;2,612313;2,183039;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2009;0,013186;0,019405;0,015861;4
Wörthersee Saag [tief.St.];Chl a;Chlorophyll a;µg/l;0;5;2009;2,9375;10,3125;7,421875;4
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;50;2009;4,19087;10,093348;6,663551;6
Wörthersee Saag [tief.St.];pH;pH-Wert;;0;50;2009;7,456308;7,966586;7,702117;6
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;0;50;2009;307,50261;317,999028;311,421953;6
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;0;50;2009;4,568308;8,299322;6,28164;6
Wörthersee Saag [tief.St.];O2-Sättigung;Sauerstoffsättigung;%;0;50;2009;38,846575;67,781886;54,881384;6
Wörthersee Saag [tief.St.];SBV 4,3;Säurebindungsvermögen bis pH 4,3;mmol/l;0;50;2009;2,661772;2,784627;2,737197;4
Wörthersee Saag [tief.St.];NO2-N;Nitrit-Stickstoff;mg/l;0;50;2009;0,001049;0,001049;0,001049;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;50;2009;0,114372;0,172798;0,139529;4
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;50;2009;0,002292;0,003076;0,002589;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2009;0,014442;0,018192;0,015661;8
Wörthersee Saag [tief.St.];Cl;Chlorid;mg/l;0;50;2009;11,367942;11,9207;11,714189;4
Zmulner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;2,5;2,7;2,6;2
Zmulner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;22,8;24,4;23,6;2
Zmulner See [tief.St.];pH;pH-Wert;;1;1;2009;8;8,3;8,15;2
Zmulner See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;505;535;520;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,01395;0,026833;0,020392;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2009;0,0118;0,0599;0,03585;2
Zmulner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001796;0,003167;0,002482;2
Zmulner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,289093;1,175304;0,732199;2
Zmulner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2009;0,1323;1,54;0,83615;2
Zmulner See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2009;0,3;14;7,15;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2009;0,014453;0,022277;0,018365;2
